Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr1_111945000_111950000-chr1_112290000_112295000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.198306	0.015447	0
chr1_111945000_111950000-chr1_112295000_112300000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.606618	0.37075	0
chr1_112315000_112320000-chr1_111980000_111985000	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.226019	0	0
chr1_112350000_112355000-chr1_112290000_112295000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.198306	0.015447	0
chr1_112410000_112415000-chr1_112290000_112295000	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.198306	0.015447	0
chr1_112685000_112690000-chr1_113155000_113160000	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	-0.359199	5.10489	0
chr1_113035000_113040000-chr1_113150000_113155000	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.150275	0.44081	0
chr1_11310000_11315000-chr1_11935000_11940000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.162674	0	0
chr1_113270000_113275000-chr1_113150000_113155000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.166655	0.44081	0
chr1_113510000_113515000-chr1_113150000_113155000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.44081	0
chr1_113510000_113515000-chr1_113155000_113160000	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0.015621	5.10489	0
chr1_113725000_113730000-chr1_113465000_113470000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.16559	4.31734	0
chr1_11395000_11400000-chr1_11665000_11670000	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0.330756	0.007798	0
chr1_11395000_11400000-chr1_11825000_11830000	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0.171233	0.009555	0
chr1_11405000_11410000-chr1_11885000_11890000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.145203	0	0
chr1_114510000_114515000-chr1_114255000_114260000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0652478	0	0
chr1_11460000_11465000-chr1_11795000_11800000	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	-0.370414	1.04317	0
chr1_114670000_114675000-chr1_114310000_114315000	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.153972	0.462563	0
chr1_114735000_114740000-chr1_114310000_114315000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.462563	0
chr1_11475000_11480000-chr1_11795000_11800000	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	-0.356746	1.04317	0
chr1_11490000_11495000-chr1_11665000_11670000	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.852101	0.007798	0
chr1_114970000_114975000-chr1_115320000_115325000	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0.117544	1.17845	0
chr1_114975000_114980000-chr1_115140000_115145000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr1_115040000_115045000-chr1_115270000_115275000	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.384221	6.62287	0
chr1_115060000_115065000-chr1_115320000_115325000	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0.347214	1.17845	0
chr1_115100000_115105000-chr1_115255000_115260000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.554686	0	0
chr1_11520000_11525000-chr1_11885000_11890000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.145203	0	0
chr1_11600000_11605000-chr1_12030000_12035000	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0.283602	2.28096	0
chr1_11605000_11610000-chr1_12030000_12035000	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0.259525	2.28096	0
chr1_11605000_11610000-chr1_12080000_12085000	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	-0.431885	1.27718	0
chr1_11610000_11615000-chr1_12065000_12070000	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	-0.0462535	1.77003	0
chr1_11620000_11625000-chr1_11665000_11670000	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0.691428	0.007798	0
chr1_116695000_116700000-chr1_117185000_117190000	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.216815	0.166944	0
chr1_116760000_116765000-chr1_117105000_117110000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.005065	0
chr1_116760000_116765000-chr1_117185000_117190000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.166944	0
chr1_116855000_116860000-chr1_117185000_117190000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.166944	0
chr1_116870000_116875000-chr1_117185000_117190000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.166944	0
chr1_11700000_11705000-chr1_11335000_11340000	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	-0.402181	0.394207	0
chr1_117300000_117305000-chr1_117185000_117190000	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.263807	0.166944	0
chr1_117930000_117935000-chr1_117505000_117510000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.357567	0
chr1_11960000_11965000-chr1_12080000_12085000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	-0.325123	1.27718	0
chr1_12130000_12135000-chr1_11715000_11720000	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0.454545	0.186134	0
chr1_12155000_12160000-chr1_11715000_11720000	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.450815	0.186134	0
chr1_12210000_12215000-chr1_11740000_11745000	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.611234	0	0
chr1_12255000_12260000-chr1_11900000_11905000	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0.103229	0.015702	0
chr1_12480000_12485000-chr1_12085000_12090000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.160097	0	0
chr1_12600000_12605000-chr1_12185000_12190000	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	-0.00873329	0.152758	0
chr1_12785000_12790000-chr1_12555000_12560000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	-0.35979	0.465381	0
chr1_14530000_14535000-chr1_15250000_15255000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	-0.426076	0.059874	0
chr1_145455000_145460000-chr1_145580000_145585000	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0.0415433	0.245777	0
chr1_146755000_146760000-chr1_147230000_147235000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr1_146805000_146810000-chr1_146640000_146645000	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.127257	0	0
chr1_149430000_149435000-chr1_149900000_149905000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.261571	0	0
chr1_149965000_149970000-chr1_150245000_150250000	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.156244	0.015065	0
chr1_150135000_150140000-chr1_150600000_150605000	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0.376021	1.41893	0
chr1_150140000_150145000-chr1_149660000_149665000	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0.208806	0.002621	0
chr1_150140000_150145000-chr1_149940000_149945000	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.208806	0	0
chr1_150305000_150310000-chr1_150530000_150535000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0.399075	1.69027	0
chr1_150355000_150360000-chr1_151015000_151020000	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0.629746	0	0
chr1_150390000_150395000-chr1_151115000_151120000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.307205	0.022965	0
chr1_150420000_150425000-chr1_149780000_149785000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0.265714	0	0
chr1_150500000_150505000-chr1_150935000_150940000	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0.28089	2.29109	0
chr1_150620000_150625000-chr1_150785000_150790000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.659284	0.749117	0
chr1_150760000_150765000-chr1_150550000_150555000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.155082	3.43563	0
chr1_150890000_150895000-chr1_150540000_150545000	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0.431671	0.010452	0
chr1_150905000_150910000-chr1_150780000_150785000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.063578	0
chr1_151035000_151040000-chr1_150550000_150555000	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.295147	3.43563	0
chr1_151665000_151670000-chr1_152020000_152025000	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0.100174	2.38975	0
chr1_151790000_151795000-chr1_151430000_151435000	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	-0.270964	0.559693	0
chr1_152150000_152155000-chr1_151880000_151885000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0.173669	0.931221	0
chr1_152355000_152360000-chr1_151880000_151885000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0.432085	0.931221	0
chr1_152455000_152460000-chr1_152020000_152025000	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0.100174	2.38975	0
chr1_152895000_152900000-chr1_153365000_153370000	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0.391368	0	0
chr1_153465000_153470000-chr1_153600000_153605000	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.0541261	0	0
chr1_153465000_153470000-chr1_153650000_153655000	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0.875016	0	0
chr1_153495000_153500000-chr1_153535000_153540000	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.478045	0.007831	0
chr1_153775000_153780000-chr1_153505000_153510000	0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.285189	0.138159	0
chr1_153790000_153795000-chr1_153535000_153540000	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.545269	0.007831	0
chr1_153845000_153850000-chr1_153745000_153750000	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0.261518	0.055951	0
chr1_154035000_154040000-chr1_153915000_153920000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.474163	0	0
chr1_154065000_154070000-chr1_153605000_153610000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.308681	2.07734	0
chr1_154070000_154075000-chr1_153955000_153960000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.388307	0.352959	0
chr1_154170000_154175000-chr1_153955000_153960000	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.397023	0.352959	0
chr1_154335000_154340000-chr1_154555000_154560000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.111111	2.08477	0
chr1_154430000_154435000-chr1_154560000_154565000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	2.08477	0
chr1_154585000_154590000-chr1_154155000_154160000	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	-0.27731	7.70209	0
chr1_154645000_154650000-chr1_154560000_154565000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	2.08477	0
chr1_154655000_154660000-chr1_154550000_154555000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0.587057	0.004868	0
chr1_154735000_154740000-chr1_154245000_154250000	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.185373	0	0
chr1_154805000_154810000-chr1_155365000_155370000	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.178706	0	0
chr1_154855000_154860000-chr1_154985000_154990000	0	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0.0515171	0.498018	0
chr1_154865000_154870000-chr1_155055000_155060000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0.506378	0	0
chr1_154880000_154885000-chr1_154505000_154510000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.479755	0	0
chr1_154885000_154890000-chr1_155230000_155235000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	-0.456459	2.21188	0
chr1_154900000_154905000-chr1_154560000_154565000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	2.08477	0
chr1_154990000_154995000-chr1_154555000_154560000	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.39767	2.08477	0
chr1_155080000_155085000-chr1_155195000_155200000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.431479	2.17457	0
chr1_155460000_155465000-chr1_155195000_155200000	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	-0.4665	2.17457	0
chr1_15590000_15595000-chr1_15250000_15255000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	-0.426076	0.059874	0
chr1_15595000_15600000-chr1_15250000_15255000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0.436239	0.059874	0
chr1_1610000_1615000-chr1_1330000_1335000	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.430724	3.15507	0
chr1_1805000_1810000-chr1_1330000_1335000	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0.143436	3.15507	0
chr1_1810000_1815000-chr1_1355000_1360000	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.164628	0	0
chr1_1880000_1885000-chr1_1410000_1415000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0.187749	0.924191	0
chr1_790000_795000-chr1_1260000_1265000	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.219876	2.70724	0
chr1_9445000_9450000-chr1_10185000_10190000	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.16656	0.545147	0
chr2_100325000_100330000-chr2_100855000_100860000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.415282	0	1
chr2_100330000_100335000-chr2_100855000_100860000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.415282	0	1
chr2_101215000_101220000-chr2_101600000_101605000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.393479	0	1
chr2_102780000_102785000-chr2_102620000_102625000	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.88936	0	1
chr2_102780000_102785000-chr2_102625000_102630000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr2_102850000_102855000-chr2_103055000_103060000	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0.773604	0	1
chr2_102855000_102860000-chr2_102635000_102640000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.998907	0.000371	1
chr2_102855000_102860000-chr2_103055000_103060000	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0.383087	0	1
chr2_103060000_103065000-chr2_102970000_102975000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0.216923	0	1
chr2_103060000_103065000-chr2_102975000_102980000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
chr2_103065000_103070000-chr2_102970000_102975000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0.317031	0	1
chr2_103065000_103070000-chr2_102975000_102980000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.675356	0	1
chr2_103315000_103320000-chr2_103085000_103090000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.166655	0	1
chr2_103320000_103325000-chr2_103085000_103090000	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.964291	0	1
chr2_10550000_10555000-chr2_10220000_10225000	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.142834	0.000221	1
chr2_10555000_10560000-chr2_10220000_10225000	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.271276	0.000221	1
chr2_10560000_10565000-chr2_10220000_10225000	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.351844	0.000221	1
chr2_10565000_10570000-chr2_10220000_10225000	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.351844	0.000221	1
chr2_10570000_10575000-chr2_10220000_10225000	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.169126	0.000221	1
chr2_106700000_106705000-chr2_107155000_107160000	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.731574	0	1
chr2_107165000_107170000-chr2_106710000_106715000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.166655	0	1
chr2_107165000_107170000-chr2_106715000_106720000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.410214	1
chr2_107165000_107170000-chr2_106720000_106725000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.236017	0	1
chr2_107170000_107175000-chr2_106710000_106715000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.166655	0	1
chr2_107170000_107175000-chr2_106715000_106720000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.410214	1
chr2_107170000_107175000-chr2_106720000_106725000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.236017	0	1
chr2_10790000_10795000-chr2_10590000_10595000	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0.133296	0	1
chr2_10795000_10800000-chr2_10590000_10595000	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0.133296	0	1
chr2_108960000_108965000-chr2_109200000_109205000	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.457704	0	1
chr2_108965000_108970000-chr2_109200000_109205000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.719112	0	1
chr2_109300000_109305000-chr2_109605000_109610000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.166655	0	1
chr2_112455000_112460000-chr2_111550000_111555000	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	-0.486225	0.009601	1
chr2_112460000_112465000-chr2_111550000_111555000	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.318477	0.009601	1
chr2_11260000_11265000-chr2_10975000_10980000	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0.945593	3.22913	1
chr2_112775000_112780000-chr2_112655000_112660000	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.166369	0.047749	1
chr2_112780000_112785000-chr2_112655000_112660000	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.0644069	0.047749	1
chr2_112875000_112880000-chr2_113325000_113330000	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0769863	0	1
chr2_112875000_112880000-chr2_113335000_113340000	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0.458849	0	1
chr2_112875000_112880000-chr2_113340000_113345000	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.165035	0	1
chr2_112875000_112880000-chr2_113345000_113350000	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.203483	0	1
chr2_112880000_112885000-chr2_113325000_113330000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr2_112880000_112885000-chr2_113335000_113340000	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0.0353165	0	1
chr2_112880000_112885000-chr2_113340000_113345000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.0661709	0	1
chr2_112880000_112885000-chr2_113345000_113350000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.358254	0	1
chr2_113630000_113635000-chr2_113510000_113515000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr2_113635000_113640000-chr2_113510000_113515000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr2_114125000_114130000-chr2_113875000_113880000	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.00580907	0.000894	1
chr2_114125000_114130000-chr2_113885000_113890000	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.00580907	0.000894	1
chr2_114130000_114135000-chr2_113875000_113880000	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.487148	0.000894	1
chr2_114130000_114135000-chr2_113885000_113890000	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.487148	0.000894	1
chr2_114135000_114140000-chr2_113875000_113880000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000894	1
chr2_114135000_114140000-chr2_113885000_113890000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000894	1
chr2_114140000_114145000-chr2_113875000_113880000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000894	1
chr2_114140000_114145000-chr2_113885000_113890000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000894	1
chr2_114145000_114150000-chr2_113875000_113880000	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.0976676	0.000894	1
chr2_114145000_114150000-chr2_113885000_113890000	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.0976676	0.000894	1
chr2_11550000_11555000-chr2_11270000_11275000	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0.365164	0	1
chr2_11555000_11560000-chr2_11270000_11275000	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0.261469	0	1
chr2_11615000_11620000-chr2_11720000_11725000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.764429	0.007324	1
chr2_11825000_11830000-chr2_11920000_11925000	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0.0332404	2.05215	1
chr2_118800000_118805000-chr2_119600000_119605000	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	-0.276835	0	1
chr2_118800000_118805000-chr2_119605000_119610000	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0.337933	0	1
chr2_118815000_118820000-chr2_119600000_119605000	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0.0705392	0	1
chr2_118815000_118820000-chr2_119605000_119610000	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.225304	0	1
chr2_118820000_118825000-chr2_119600000_119605000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0.305955	0	1
chr2_118820000_118825000-chr2_119605000_119610000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.157495	0	1
chr2_119970000_119975000-chr2_120230000_120235000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.340506	0	1
chr2_119970000_119975000-chr2_120235000_120240000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.930302	0	1
chr2_120160000_120165000-chr2_120235000_120240000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.930302	0	1
chr2_120930000_120935000-chr2_120455000_120460000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0.244844	0	1
chr2_120935000_120940000-chr2_120455000_120460000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0.244844	0	1
chr2_121425000_121430000-chr2_121100000_121105000	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.694421	0.000249	1
chr2_121430000_121435000-chr2_121100000_121105000	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0.964541	0.000249	1
chr2_121435000_121440000-chr2_121100000_121105000	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0.951465	0.000249	1
chr2_121440000_121445000-chr2_121100000_121105000	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.774624	0.000249	1
chr2_121445000_121450000-chr2_121100000_121105000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.516746	0.000249	1
chr2_122075000_122080000-chr2_121465000_121470000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr2_122080000_122085000-chr2_121465000_121470000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.401424	0	1
