Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr1_236650000_236655000-chr1_236270000_236275000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.986972	0.000711	1
chr1_241770000_241775000-chr1_242160000_242165000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.79445	0.010241	1
chr1_241790000_241795000-chr1_241695000_241700000	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0.624008	0.011337	1
chr1_244765000_244770000-chr1_245205000_245210000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.81212	0	1
chr1_244960000_244965000-chr1_245205000_245210000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.998886	0	1
chr1_246165000_246170000-chr1_245315000_245320000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.508189	0.00926	1
chr1_246660000_246665000-chr1_246915000_246920000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.976204	0	1
chr1_2470000_2475000-chr1_2345000_2350000	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.233729	0.071165	1
chr1_247550000_247555000-chr1_247650000_247655000	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0.270554	0	1
chr1_248405000_248410000-chr1_248855000_248860000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.797625	0	1
chr1_249100000_249105000-chr1_248565000_248570000	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0.284919	0	1
chr1_25170000_25175000-chr1_25530000_25535000	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0.585717	0	1
chr1_25355000_25360000-chr1_25285000_25290000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0.591357	0.314929	1
chr1_25935000_25940000-chr1_26135000_26140000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.927978	0.006345	1
chr1_26130000_26135000-chr1_25725000_25730000	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.483019	0.413589	1
chr1_26155000_26160000-chr1_26320000_26325000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.467274	0	1
chr1_26930000_26935000-chr1_27115000_27120000	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0.604757	0.217154	1
chr1_27370000_27375000-chr1_27425000_27430000	1	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.728494	0.03932	1
chr1_27625000_27630000-chr1_27715000_27720000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0.660397	0.018668	1
chr1_27625000_27630000-chr1_27930000_27935000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.499411	0.011365	1
chr1_27725000_27730000-chr1_27930000_27935000	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.802233	0.011365	1
chr1_27935000_27940000-chr1_27985000_27990000	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0.477121	0.004311	1
chr1_28180000_28185000-chr1_28535000_28540000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.794108	2.13493	1
chr1_28185000_28190000-chr1_28535000_28540000	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	-0.157816	2.13493	1
chr1_28570000_28575000-chr1_28830000_28835000	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0.687142	2.49739	1
chr1_28570000_28575000-chr1_28835000_28840000	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0.17172	2.49739	1
chr1_28575000_28580000-chr1_28830000_28835000	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0.067863	2.49739	1
chr1_28575000_28580000-chr1_28835000_28840000	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0.111785	2.49739	1
chr1_28685000_28690000-chr1_29200000_29205000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.96429	0.001111	1
chr1_28685000_28690000-chr1_29205000_29210000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.76899	0.001111	1
chr1_28925000_28930000-chr1_28840000_28845000	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.665322	1.02552	1
chr1_29780000_29785000-chr1_29560000_29565000	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0.359826	0.000879	1
chr1_31385000_31390000-chr1_31190000_31195000	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.518345	0.041171	1
chr1_31890000_31895000-chr1_31650000_31655000	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.584753	0	1
chr1_31895000_31900000-chr1_31650000_31655000	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.977023	0	1
chr1_32010000_32015000-chr1_31650000_31655000	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0.81433	0	1
chr1_32015000_32020000-chr1_31650000_31655000	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0.367294	0	1
chr1_32425000_32430000-chr1_32280000_32285000	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0.260327	0	1
chr1_32985000_32990000-chr1_33245000_33250000	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.307488	0.872453	1
chr1_33395000_33400000-chr1_33545000_33550000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0.0535446	3.17131	1
chr1_33470000_33475000-chr1_33390000_33395000	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0.430165	0	1
chr1_33830000_33835000-chr1_33760000_33765000	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0.937386	0	1
chr1_33830000_33835000-chr1_33930000_33935000	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	-0.382535	0	1
chr1_33830000_33835000-chr1_33935000_33940000	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0.487701	0.050915	1
chr1_34075000_34080000-chr1_33760000_33765000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.960773	0	1
chr1_35665000_35670000-chr1_35755000_35760000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.218169	0	1
chr1_35765000_35770000-chr1_35250000_35255000	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.297821	0.000172	1
chr1_35765000_35770000-chr1_35255000_35260000	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.155437	0.000291	1
chr1_35765000_35770000-chr1_35320000_35325000	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.461475	0.52589	1
chr1_35765000_35770000-chr1_35325000_35330000	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0.431072	0.52589	1
chr1_36240000_36245000-chr1_36030000_36035000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0.517439	0	1
chr1_36650000_36655000-chr1_36615000_36620000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.564831	1.05142	1
chr1_36810000_36815000-chr1_36885000_36890000	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0.234624	0.031248	1
chr1_38170000_38175000-chr1_38440000_38445000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.318214	1.21836	1
chr1_38170000_38175000-chr1_38445000_38450000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr1_38430000_38435000-chr1_38355000_38360000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.553097	0	1
chr1_39290000_39295000-chr1_38350000_38355000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr1_39290000_39295000-chr1_38355000_38360000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.268422	0	1
chr1_39295000_39300000-chr1_38350000_38355000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr1_39295000_39300000-chr1_38355000_38360000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.268422	0	1
chr1_39560000_39565000-chr1_40000000_40005000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.926187	0.095982	1
chr1_39660000_39665000-chr1_39720000_39725000	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0.354324	0	1
chr1_40925000_40930000-chr1_40970000_40975000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.306862	0	1
chr1_41415000_41420000-chr1_41245000_41250000	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0.212521	0.000646	1
chr1_41895000_41900000-chr1_41730000_41735000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.983981	0	1
chr1_44225000_44230000-chr1_44400000_44405000	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.295284	0.000473	1
chr1_45065000_45070000-chr1_44680000_44685000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.487013	0	1
chr1_45810000_45815000-chr1_46030000_46035000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr1_46815000_46820000-chr1_46710000_46715000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.265526	0	1
chr1_48525000_48530000-chr1_48460000_48465000	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0.797764	0	1
chr1_50830000_50835000-chr1_51655000_51660000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.99396	0	1
chr1_50835000_50840000-chr1_51070000_51075000	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.598739	0	1
chr1_50835000_50840000-chr1_51170000_51175000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.822466	0	1
chr1_50835000_50840000-chr1_51655000_51660000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.557957	0	1
chr1_51235000_51240000-chr1_51655000_51660000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.21608	0	1
chr1_51335000_51340000-chr1_51655000_51660000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.723757	0	1
chr1_52600000_52605000-chr1_52760000_52765000	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.215301	0	1
chr1_53150000_53155000-chr1_52605000_52610000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.166318	0.00716	1
chr1_53155000_53160000-chr1_52605000_52610000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.398263	0.00716	1
chr1_54320000_54325000-chr1_54425000_54430000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.2352	0.459917	1
chr1_54325000_54330000-chr1_54425000_54430000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.966411	0.459917	1
chr1_54950000_54955000-chr1_54875000_54880000	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.924792	0.120684	1
chr1_54960000_54965000-chr1_55270000_55275000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0	1
chr1_54965000_54970000-chr1_55270000_55275000	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.155914	0	1
chr1_55415000_55420000-chr1_55460000_55465000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.693443	0.00014	1
chr1_62010000_62015000-chr1_62315000_62320000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
chr1_63905000_63910000-chr1_63780000_63785000	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.387823	0	1
chr1_64380000_64385000-chr1_64085000_64090000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0.567742	0	1
chr1_65415000_65420000-chr1_65330000_65335000	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0.304889	0	1
chr1_66745000_66750000-chr1_66795000_66800000	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0.622669	0.192094	1
chr1_68225000_68230000-chr1_68025000_68030000	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0.46659	0	1
chr1_68225000_68230000-chr1_68150000_68155000	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0.684793	0.323668	1
chr1_6950000_6955000-chr1_6785000_6790000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.71588	0	1
chr1_7130000_7135000-chr1_6780000_6785000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.972751	0	1
chr1_7705000_7710000-chr1_6780000_6785000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.99986	0	1
chr1_77365000_77370000-chr1_77590000_77595000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.984116	16.6389	1
chr1_79305000_79310000-chr1_79085000_79090000	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	-0.466192	0	1
chr1_7960000_7965000-chr1_7730000_7735000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.554657	0.154733	1
chr1_86480000_86485000-chr1_86170000_86175000	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0.335732	0.269323	1
chr1_87205000_87210000-chr1_86845000_86850000	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.366498	0	1
chr1_88415000_88420000-chr1_87595000_87600000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0.602964	0.356436	1
chr1_89550000_89555000-chr1_89825000_89830000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.16666	0	1
chr1_90270000_90275000-chr1_90455000_90460000	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.32435	0.345089	1
chr1_91420000_91425000-chr1_91180000_91185000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr1_91425000_91430000-chr1_91180000_91185000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr1_92390000_92395000-chr1_91975000_91980000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.867694	0.929853	1
chr1_9255000_9260000-chr1_9170000_9175000	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0.6032	0.028794	1
chr1_93060000_93065000-chr1_92945000_92950000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	-0.484223	0	1
chr1_93065000_93070000-chr1_92945000_92950000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	-0.322828	0	1
chr1_94930000_94935000-chr1_94525000_94530000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.217492	0.00066	1
chr1_95270000_95275000-chr1_94525000_94530000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.972162	0.00066	1
chr1_95505000_95510000-chr1_95320000_95325000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.918809	0	1
chr1_9685000_9690000-chr1_9745000_9750000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0.495299	0.715077	1
chr1_9685000_9690000-chr1_9930000_9935000	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0.432554	0.101343	1
chr1_97600000_97605000-chr1_98510000_98515000	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.209043	0	1
chr1_97600000_97605000-chr1_98515000_98520000	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.822659	0	1
chr1_100350000_100355000-chr1_100315000_100320000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.134335	0	0
chr1_100540000_100545000-chr1_100500000_100505000	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.251789	1.33465	0
chr1_10730000_10735000-chr1_10470000_10475000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	0
chr1_109185000_109190000-chr1_109240000_109245000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.22838	0	0
chr1_10970000_10975000-chr1_11200000_11205000	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.229456	0.401194	0
chr1_109765000_109770000-chr1_110705000_110710000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr1_10990000_10995000-chr1_11900000_11905000	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0.760698	0.006813	0
chr1_110040000_110045000-chr1_109955000_109960000	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.258501	4.28629	0
chr1_110315000_110320000-chr1_110255000_110260000	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.635208	0.008934	0
chr1_110805000_110810000-chr1_110995000_111000000	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.960096	0.000115	0
chr1_110825000_110830000-chr1_110995000_111000000	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.196312	0.000115	0
chr1_111115000_111120000-chr1_111170000_111175000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.318913	0.000328	0
chr1_111160000_111165000-chr1_110995000_111000000	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0.24886	0.000115	0
chr1_111695000_111700000-chr1_111765000_111770000	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.422742	5.39505	0
chr1_11260000_11265000-chr1_11200000_11205000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.401194	0
chr1_112810000_112815000-chr1_112935000_112940000	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.396096	0.2838	0
chr1_11390000_11395000-chr1_11005000_11010000	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.157136	0.00753	0
chr1_114315000_114320000-chr1_115265000_115270000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr1_11445000_11450000-chr1_11115000_11120000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.430965	0.229747	0
chr1_114775000_114780000-chr1_115000000_115005000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.552635	0
chr1_116350000_116355000-chr1_116010000_116015000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.999372	0	0
chr1_116695000_116700000-chr1_116930000_116935000	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0.228541	6.15368	0
chr1_11760000_11765000-chr1_12310000_12315000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.146691	0
chr1_12005000_12010000-chr1_11795000_11800000	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.414875	0	0
chr1_12055000_12060000-chr1_12310000_12315000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.146691	0
chr1_12155000_12160000-chr1_12400000_12405000	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.0677846	0.146691	0
chr1_12340000_12345000-chr1_12400000_12405000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.124185	0.146691	0
chr1_12415000_12420000-chr1_11900000_11905000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0.468655	0.006813	0
chr1_12445000_12450000-chr1_12400000_12405000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.124185	0.146691	0
chr1_12490000_12495000-chr1_12675000_12680000	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	-0.31151	0	0
chr1_12495000_12500000-chr1_12310000_12315000	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.195021	0.146691	0
chr1_12615000_12620000-chr1_12185000_12190000	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.144215	0.475367	0
chr1_145020000_145025000-chr1_144915000_144920000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.212193	0.394631	0
chr1_145645000_145650000-chr1_145470000_145475000	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0.771724	0	0
chr1_150355000_150360000-chr1_150255000_150260000	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.707586	0	0
chr1_150915000_150920000-chr1_150975000_150980000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.387947	0.346848	0
chr1_151915000_151920000-chr1_150995000_151000000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.237806	0	0
chr1_152320000_152325000-chr1_151480000_151485000	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.256027	0	0
chr1_152495000_152500000-chr1_152160000_152165000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.270502	0.00027	0
chr1_153450000_153455000-chr1_153720000_153725000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.267433	1.20045	0
chr1_153715000_153720000-chr1_154245000_154250000	0	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0.303328	1.54638	0
chr1_153790000_153795000-chr1_153720000_153725000	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.805535	1.20045	0
chr1_15385000_15390000-chr1_15475000_15480000	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0.165324	0.041002	0
chr1_153855000_153860000-chr1_153950000_153955000	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.64452	1.87946	0
chr1_153855000_153860000-chr1_154215000_154220000	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0187697	0	0
chr1_154735000_154740000-chr1_155650000_155655000	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0.304494	0	0
chr1_154740000_154745000-chr1_155195000_155200000	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.215724	0.881164	0
chr1_154850000_154855000-chr1_155030000_155035000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.728495	0.15554	0
chr1_155425000_155430000-chr1_155035000_155040000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.442994	0.15554	0
chr1_155450000_155455000-chr1_155145000_155150000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.394465	0	0
chr1_155780000_155785000-chr1_156115000_156120000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.397321	0.224689	0
chr1_155805000_155810000-chr1_155930000_155935000	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0.592192	0	0
chr1_156315000_156320000-chr1_156115000_156120000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.397321	0.224689	0
chr1_157835000_157840000-chr1_157670000_157675000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.684262	0.040852	0
chr1_159880000_159885000-chr1_159770000_159775000	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0.581111	0	0
chr1_159885000_159890000-chr1_160165000_160170000	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.520344	0.010299	0
chr1_159935000_159940000-chr1_160140000_160145000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.003007	0
chr1_160420000_160425000-chr1_160490000_160495000	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0.740393	1.30512	0
chr1_160420000_160425000-chr1_160665000_160670000	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0.262434	0.002058	0
chr1_160440000_160445000-chr1_160065000_160070000	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.524784	0.233841	0
chr1_1605000_1610000-chr1_1745000_1750000	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.264854	0	0
chr1_160580000_160585000-chr1_160490000_160495000	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0.0687993	1.30512	0
chr1_160590000_160595000-chr1_160165000_160170000	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0.501315	0.010299	0
chr1_160605000_160610000-chr1_160490000_160495000	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0.655866	1.30512	0
chr1_160755000_160760000-chr1_160490000_160495000	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0.676435	1.30512	0
chr1_16140000_16145000-chr1_16485000_16490000	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.393892	0	0
chr1_161725000_161730000-chr1_161500000_161505000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.304196	0.016983	0
chr1_161910000_161915000-chr1_162535000_162540000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.342057	0	0
